codigo,curso,seccion,modalidad,edificio,salon,inicio,final,dias,catedratico,auxiliar,detalle
0206,CIRCUITOS ELECTRICOS 2,N,SEMIPRESENCIAL,HIBR,VIRTUAL,16:30,17:20,LU  MI  VI,MARIO ALBERTO REYES CALDERÓN,SIN AUXILIAR,Sin restricciones
0208,INSTALACIONES ELECTRICAS,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,LU  MI  VI,GUSTAVO BENIGNO OROZCO GODINEZ,SIN AUXILIAR,Sin restricciones
0209,INSTALACION DE EQUIPOS ELECTRONICOS,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,ANA MARÍA NAVARRO  OROZCO,SIN AUXILIAR,Sin restricciones
0210,TEORIA ELECTROMAGNETICA 1,N,PRESENCIAL,T-3,315,18:10,19:00,LU  MI  VI,ARMANDO GALVEZ CASTILLO,SIN AUXILIAR,Sin restricciones
0211,TEORIA ELECTROMAGNETICA 2,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,MA,HELMUNT FEDERICO CHICOL CABRERA,SIN AUXILIAR,Sin restricciones
0211,TEORIA ELECTROMAGNETICA 2,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,20:40,JU,HELMUNT FEDERICO CHICOL CABRERA,SIN AUXILIAR,Sin restricciones
0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,MA,ENDOR STEVE ORTIZ DEL CID,SIN AUXILIAR,Sin restricciones
0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,20:40,JU,ENDOR STEVE ORTIZ DEL CID,SIN AUXILIAR,Sin restricciones
0213,CONVERSION DE ENERGIA ELECTROMECANICA 2,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,ENDOR STEVE ORTIZ DEL CID,SIN AUXILIAR,Sin restricciones
0214,MAQUINAS ELECTRICAS,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,LU  MI  VI,FERNANDO ALFREDO MOSCOSO LIRA,SIN AUXILIAR,Sin restricciones
0216,SUBESTACIONES,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,MA,DABNEY IVAN MENDOZA CENTENO,SIN AUXILIAR,Sin restricciones
0216,SUBESTACIONES,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,20:40,JU,DABNEY IVAN MENDOZA CENTENO,SIN AUXILIAR,Sin restricciones
0218,LINEAS DE TRANSMISION,N,PRESENCIAL,T-3,112,19:50,20:40,LU  MI  VI,ARMANDO GALVEZ CASTILLO,SIN AUXILIAR,Sin restricciones
0219,TRANSMISION Y DISTRIBUCION,N,PRESENCIAL,T-3,215,18:10,19:00,MA,CARLOS FERNANDO RODAS,SIN AUXILIAR,Sin restricciones
0219,TRANSMISION Y DISTRIBUCION,N,PRESENCIAL,T-3,215,18:10,19:50,JU,CARLOS FERNANDO RODAS,SIN AUXILIAR,Sin restricciones
0220,ANALISIS DE SISTEMAS DE POTENCIA 1,N,PRESENCIAL,T-3,209,19:00,19:50,LU  MI  VI,JORGE LUIS PEREZ RIVERA,SIN AUXILIAR,Sin restricciones
0221,SISTEMAS DE GENERACION,N,PRESENCIAL,T-3,209,18:10,19:00,LU  MI  VI,JORGE LUIS PEREZ RIVERA,SIN AUXILIAR,Sin restricciones
0222,PROTECCION DE SISTEMAS DE POTENCIA,N,PRESENCIAL,T-3,212,19:00,19:50,LU  MI  VI,ARMANDO GALVEZ CASTILLO,SIN AUXILIAR,Sin restricciones
0224,ALTA TENSION,N,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:50,MA,SAUL CABEZAS DURAN,SIN AUXILIAR,Sin restricciones
0224,ALTA TENSION,N,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:00,JU,SAUL CABEZAS DURAN,SIN AUXILIAR,Sin restricciones
0230,INSTRUMENTACION ELECTRICA,N,PRESENCIAL,T-3,114,16:30,17:20,LU  MI  VI,OTTO FERNANDO ANDRINO GONZALEZ,SIN AUXILIAR,Sin restricciones
0232,ELECTRONICA  1,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,LU  MI  VI,SERGIO LEONEL GOMEZ BRAVO,SIN AUXILIAR,Sin restricciones
0235,ROBOTICA,N,PRESENCIAL,T-3,407,18:10,19:00,LU  MI  VI,JUAN CARLOS CORDOVA ZECEÑA,SIN AUXILIAR,Sin restricciones
0238,AUTOMATIZACION INDUSTRIAL,N,SEMIPRESENCIAL,HIBR,VIRTUAL,16:30,18:10,MA,SAUL CABEZAS DURAN,SIN AUXILIAR,Sin restricciones
0238,AUTOMATIZACION INDUSTRIAL,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,JU,SAUL CABEZAS DURAN,SIN AUXILIAR,Sin restricciones
0239,ELECTRONICA APLICADA 2,N,PRESENCIAL,T-3,209,17:20,18:10,LU  MI  VI,WENDY NORA MIRANDA LOPEZ,SIN AUXILIAR,Sin restricciones
0241,RADIOCOMUNICACIONES TERRESTRES,N,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:50,MA,HELMUNT FEDERICO CHICOL CABRERA,SIN AUXILIAR,Sin restricciones
0241,RADIOCOMUNICACIONES TERRESTRES,N,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:00,JU,HELMUNT FEDERICO CHICOL CABRERA,SIN AUXILIAR,Sin restricciones
0242,COMUNICACIONES 1,N,PRESENCIAL,T-3,407,17:20,18:10,LU  MI  VI,JUAN CARLOS CORDOVA ZECEÑA,SIN AUXILIAR,Sin restricciones
0243,COMUNICACIONES 4,N,PRESENCIAL,T-3,210,17:20,19:00,MA,LUIS EDUARDO DURAN CORDOVA,SIN AUXILIAR,Sin restricciones
0243,COMUNICACIONES 4,N,PRESENCIAL,T-3,213,17:20,18:10,JU,LUIS EDUARDO DURAN CORDOVA,SIN AUXILIAR,Sin restricciones
0248,ELECTRONICA 5,N,PRESENCIAL,T-3,315,16:30,18:10,MA,INGRID SALOME RODRIGUEZ DE LOUKOTA,SIN AUXILIAR,Sin restricciones
0248,ELECTRONICA 5,N,PRESENCIAL,T-3,315,17:20,18:10,JU,INGRID SALOME RODRIGUEZ DE LOUKOTA,SIN AUXILIAR,Sin restricciones
0249,ELECTRONICA 6,N,PRESENCIAL,T-7,102,18:10,19:00,MA,RONY DANIEL HERNANDEZ GOMEZ,SIN AUXILIAR,Sin restricciones
0249,ELECTRONICA 6,N,PRESENCIAL,T-7,102,17:20,19:00,JU,RONY DANIEL HERNANDEZ GOMEZ,SIN AUXILIAR,Sin restricciones
0254,HIDROLOGIA,N,SEMIPRESENCIAL,HIBR,VIRTUAL,14:50,15:40,LU  MI  VI,CLAUDIO CESAR CASTAÑON CONTRERAS,SIN AUXILIAR,Sin restricciones
0258,MAQUINAS HIDRAULICAS,N,PRESENCIAL,T-7,301,19:00,19:50,LU  MI  VI,MYNOR RODERICO FIGUEROA FUENTES,SIN AUXILIAR,Sin restricciones
0262,AGUAS SUBTERRANEAS,N,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:00,MA  JU,JOSE FERNANDO SAMAYOA ROLDAN,SIN AUXILIAR,Sin restricciones
0282,INGENIERIA SANITARIA 2,N,PRESENCIAL,T-3,216,16:30,17:20,MA,GUILLERMO FRANCISCO MELINI SALGUERO,SIN AUXILIAR,Sin restricciones
0282,INGENIERIA SANITARIA 2,N,PRESENCIAL,T-3,112,15:40,17:20,JU,GUILLERMO FRANCISCO MELINI SALGUERO,SIN AUXILIAR,Sin restricciones
0284,SANEAMIENTO AMBIENTAL,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,MA,WALTER ROLANDO SALAZAR GONZÁLEZ,SIN AUXILIAR,Sin restricciones
0284,SANEAMIENTO AMBIENTAL,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,JU,WALTER ROLANDO SALAZAR GONZÁLEZ,SIN AUXILIAR,Sin restricciones
0286,HIDRAULICA DE CANALES,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,LU  MI  VI,LUIS MANUEL SANDOVAL MENDOZA,SIN AUXILIAR,Sin restricciones
0302,RESISTENCIA DE MATERIALES 2,N,PRESENCIAL,T-3,315,16:30,17:20,LU  MI  VI,HUGO LEONEL MONTENEGRO FRANCO,JHON GERARDO CUÁ XICAY,Sin restricciones
0311,ANALISIS ESTRUCTURAL,N,PRESENCIAL,T-3,411,15:40,16:30,LU  MI  VI,JOSÉ ESTUARDO GALINDO ESCOBAR,HEYSELL NAOMY ALBIZURES GARCÍA,Sin restricciones
0314,CONCRETO ARMADO 1,N,SEMIPRESENCIAL,MEET,VIRTUAL,17:20,18:10,LU  MI  VI,MARIA DEL MAR GIRON CORDON,SIN AUXILIAR,Sin restricciones
0316,CONCRETO ARMADO 2,N,PRESENCIAL,T-3,214,15:40,16:30,LU  MI  VI,MARIO RODOLFO CORZO AVILA,SIN AUXILIAR,Sin restricciones
0320,CIMENTACIONES 2,N,PRESENCIAL,T-3,401,16:30,17:20,LU  MI  VI,LUIS ESTUARDO SARAVIA RAMIREZ,SIN AUXILIAR,Sin restricciones
0322,DISE\O ESTRUCTURAL 1,N,PRESENCIAL,T-3,411,14:50,15:40,LU  MI  VI,JOSÉ ESTUARDO GALINDO ESCOBAR,HEYSELL NAOMY ALBIZURES GARCÍA,Sin restricciones
0324,DISE\O ESTRUCTURAL 2,N,PRESENCIAL,T-3,214,16:30,17:20,LU  MI  VI,MARIO RODOLFO CORZO AVILA,SIN AUXILIAR,Sin restricciones
0335,GESTION DE DESASTRES,N,PRESENCIAL,T-1,L-II-1,15:40,16:30,MA  JU,OMAR GILBERTO FLORES BELTETON,SIN AUXILIAR,Sin restricciones
0346,METODOS DE CONSTRUCCION Y SUPERVISION DE OBRAS,N,SEMIPRESENCIAL,HIBR,VIRTUAL,16:30,18:10,MA,ALLAN GIOVANNI VÉLIZ PÉREZ,SIN AUXILIAR,Sin restricciones
0346,METODOS DE CONSTRUCCION Y SUPERVISION DE OBRAS,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,JU,ALLAN GIOVANNI VÉLIZ PÉREZ,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,N,PRESENCIAL,T-3,316,16:30,17:20,LU MA MI  VI,GABRIEL ESTUARDO SOLÓRZANO CASTELLANOS,SIN AUXILIAR,Sin restricciones
0352,QUIMICA 2,N,PRESENCIAL,T-7,102,14:50,15:40,LU MA MI  VI,TELMA MARICELA CANO MORALES,SIN AUXILIAR,Sin restricciones
0354,QUIMICA 3,N,PRESENCIAL,T-3,310,16:30,17:20,LU  MI  VI,EMMETT ECHEVERRIA VALENZUELA,NATHALI ALEJANDRA PAREDES PÉREZ,Sin restricciones
0356,QUIMICA 4,N,PRESENCIAL,T-3,213,14:00,14:50,LU  MI  VI,CINTHYA PATRICIA ORTIZ QUIROA,ROCIO LASSALETTE VAQUIAX REYES,Sin restricciones
0358,QUIMICA ORGANICA 1,N,PRESENCIAL,T-3,215,15:40,16:30,LU  MI  VI,ERWIN MANUEL ORTIZ CASTILLO,SIN AUXILIAR,Sin restricciones
0362,ANALISIS CUALITATIVO,N,PRESENCIAL,T-3,215,18:10,19:00,LU  MI  VI,VICTOR MANUEL MONZON VALDEZ,ROCIO LASSALETTE VAQUIAX REYES,Sin restricciones
0366,ANALISIS INSTRUMENTAL,N,PRESENCIAL,T-7,101,14:00,14:50,LU  MI  VI,INGRID LORENA BENITEZ PACHECO,SIN AUXILIAR,Sin restricciones
0368,PRINCIPIOS DE METROLOGIA,N,PRESENCIAL,T-5,302,17:20,18:10,MA  JU,RAMIRO AUGUSTO SANTIZO GONZALEZ,SIN AUXILIAR,Sin restricciones
0370,QUIMICA AMBIENTAL,N,SEMIPRESENCIAL,MEET,VIRTUAL,19:50,20:40,LU  MI  VI,JAIME DOMINGO CARRANZA GONZALEZ,SIN AUXILIAR,Sin restricciones
0380,FISICO QUIMICA 1,N,PRESENCIAL,T-3,215,16:30,17:20,LU  MI  VI,WILLIAM EDUARDO FAGIANI CRUZ,KEVIN ELISEO MENDOZA QUIC,Sin restricciones
0382,FISICO QUIMICA 2,N,PRESENCIAL,T-3,215,17:20,18:10,LU  MI  VI,WILLIAM EDUARDO FAGIANI CRUZ,SIN AUXILIAR,Sin restricciones
0386,LABORATORIO DE FISICO QUIMICA 1,N,PRESENCIAL,T-5,LAB-F-Q,15:40,19:00,JU,WILLIAM EDUARDO FAGIANI CRUZ,ANA CAROLINA SECAIDA HERNANDEZ,Sin restricciones
0388,LABORATORIO DE FISICO QUIMICA 2,N,PRESENCIAL,T-5,LAB-F-Q,15:40,19:00,MA,WILLIAM EDUARDO FAGIANI CRUZ,ANA CAROLINA SECAIDA HERNANDEZ,Sin restricciones
0394,TERMODINAMICA 3,N,PRESENCIAL,T-3,214,18:10,19:00,LU  MI  VI,ANA RUFINA HERRERA SOTO,SIN AUXILIAR,Sin restricciones
0396,TERMODINAMICA 4,N,PRESENCIAL,T-3,316,17:20,18:10,LU  MI  VI,ADOLFO NARCISO GRAMAJO ANTONIO,SIN AUXILIAR,Sin restricciones
0398,CINETICA DE PROCESOS QUIMICOS,N,PRESENCIAL,T-3,316,18:10,19:00,LU  MI  VI,ADOLFO NARCISO GRAMAJO ANTONIO,SIN AUXILIAR,Sin restricciones
0409,SEPARACION POR MEDIO DE MEMBRANAS SELECTIVAS,N,SEMIPRESENCIAL,MEET,VIRTUAL,19:00,20:40,MA,ANA GLORIA MONTES PEÑA,SIN AUXILIAR,Sin restricciones
0410,BALANCE DE MASA Y ENERGIA,N,PRESENCIAL,T-5,302,17:20,18:10,LU  MI  VI,ORLANDO POSADAS VALDEZ,SIN AUXILIAR,Sin restricciones
0412,FLUJO DE FLUIDOS,N,PRESENCIAL,T-5,302,16:30,17:20,LU  MI  VI,PABLO ENRIQUE MORALES PANIAGUA,SIN AUXILIAR,Sin restricciones
0414,IQ-3 TRANSFERENCIA DE CALOR,N,PRESENCIAL,T-3,213,15:40,16:30,LU  MI  VI,JORGE EMILIO GODINEZ LEMUS,JUAN PABLO DE LEÓN GONZÁLEZ,Sin restricciones
0416,IQ-4 TRANSFERENCIA DE MASA,N,SEMIPRESENCIAL,HIBR,VIRTUAL,16:30,17:20,LU  MI  VI,WILLIAMS GUILLERMO ALVAREZ MEJIA,DARLIN JASMIN CABRERA CHAVEZ,Sin restricciones
0418,IQ-5 TRANSFERENCIA DE MASA EN UNIDADES CONTINUAS,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,LU  MI  VI,KAREN NOELIA HERNÁNDEZ AVILA,SIN AUXILIAR,Sin restricciones
0421,GESTION TOTAL DE LA CALIDAD,N,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:50,MA,DINNA LISSETTE ESTRADA MOREIRA DE ROSSAL,SIN AUXILIAR,Sin restricciones
0423,EXTRACCIONES INDUSTRIALES,N,SEMIPRESENCIAL,HIBR,VIRTUAL,14:00,15:40,JU,MARIO JOSE MERIDA MERE,SIN AUXILIAR,Sin restricciones
0428,LABORATORIO DE INGENIERIA QUIMICA 1,N,PRESENCIAL,T-5,L-OP-UNI,12:10,16:20,SA,KAREN NOELIA HERNÁNDEZ AVILA,JUAN PABLO DE LEÓN GONZÁLEZ,Sin restricciones
0430,LABORATORIO DE INGENIERIA QUIMICA 2,N,PRESENCIAL,T-5,L-OP-UNI,16:30,20:40,JU,MANUEL GILBERTO GALVAN ESTRADA,JUAN PABLO DE LEÓN GONZÁLEZ,Sin restricciones
0432,DINAMICA DE PROCESOS QUIMICOS,N,SEMIPRESENCIAL,MEET,VIRTUAL,19:50,20:40,MA  JU,GERARDO RENE ROBLES ALFONSO,SIN AUXILIAR,Sin restricciones
0433,INGENIERIA DEL AZUCAR,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,MA  JU,MARIO RENE SANTIZO CALDERON,SIN AUXILIAR,Sin restricciones
0436,DISE\O DE EQUIPO,N,PRESENCIAL,T-5,302,18:10,19:00,LU  MI  VI,ORLANDO POSADAS VALDEZ,SIN AUXILIAR,Sin restricciones
0437,CONTROL DE CONTAMINANTES INDUSTRIALES,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,MA  JU,JORGE MARIO ESTRADA ASTURIAS,SIN AUXILIAR,Sin restricciones
0440,MICROBIOLOGIA,N,PRESENCIAL,T-5,LAB-MIC,17:20,18:10,LU  MI  VI,CARLOS SALVADOR WONG DAVI,JOSE ALBERTO MEDINA CALGUA,Sin restricciones
0442,BIOINGENIERIA 1,N,SEMIPRESENCIAL,MEET,VIRTUAL,15:40,16:30,MA  JU,HILDA PIEDAD PALMA RAMOS,SIN AUXILIAR,Sin restricciones
0450,GEOLOGIA,N,PRESENCIAL,T-3,212,15:40,16:30,MA  JU,CARLA DEYANIRA GORDILLO DE MARCHENA,FREDY JOSUÉ CURUCHICHE MUX,Sin restricciones
0453,MATERIALES DE CONSTRUCCION 1,N,PRESENCIAL,T-3,213,13:10,14:00,LU  MI  VI,JOSE GABRIEL ORDONEZ MORALES,SIN AUXILIAR,Sin restricciones
0454,METALURGIA Y METALOGRAFIA,N,PRESENCIAL,T-7,101,19:00,19:50,LU  MI  VI,HERBERT SAMUEL FIGUEROA AVENDAÑO,SIN AUXILIAR,Sin restricciones
0455,MATERIALES DE CONSTRUCCION 2,N,PRESENCIAL,T-3,112,14:00,14:50,LU  MI  VI,JOSE GABRIEL ORDONEZ MORALES,SIN AUXILIAR,Sin restricciones
0458,MECANICA DE SUELOS 1,N,SEMIPRESENCIAL,HIBR,VIRTUAL,14:50,15:40,LU  MI  VI,OMAR ENRIQUE MEDRANO MENDEZ,SIN AUXILIAR,Sin restricciones
0472,TECNOLOGIA DE LOS ALIMENTOS,N,SEMIPRESENCIAL,MEET,VIRTUAL,14:00,14:50,MA  JU,HILDA PIEDAD PALMA RAMOS,SIN AUXILIAR,Sin restricciones
0476,GEOLOGIA DEL PETROLEO,N,SEMIPRESENCIAL,MEET,VIRTUAL,17:20,18:10,LU  MI  VI,ALAN GIOVANI COSILLO PINTO,SIN AUXILIAR,Sin restricciones
0482,OPERACIONES Y PROCESOS EN LA INDUSTRIA FARMACEUTICA,N,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:50,JU,DINNA LISSETTE ESTRADA MOREIRA DE ROSSAL,SIN AUXILIAR,Sin restricciones
0486,DISE\O DE PLANTAS,N,PRESENCIAL,T-5,302,16:30,17:20,MA  JU,ORLANDO POSADAS VALDEZ,SIN AUXILIAR,Sin restricciones
0502,REFRIGERACION Y AIRE ACONDICIONADO,N,PRESENCIAL,T-7,301,18:10,19:00,LU  MI  VI,LUIS ALFREDO ASTURIAS ZUNIGA,SIN AUXILIAR,Sin restricciones
0504,MOTORES DE COMBUSTION INTERNA,N,PRESENCIAL,T-7,201,17:20,18:10,LU  MI  VI,BYRON GIOVANNI PALACIOS COLINDRES,SIN AUXILIAR,Sin restricciones
0511,MANTENIMIENTO DE HOSPITALES 1,N,PRESENCIAL,T-7,106,19:50,20:40,LU  MI  VI,BYRON GIOVANNI PALACIOS COLINDRES,SIN AUXILIAR,Sin restricciones
0513,MANTENIMIENTO DE HOSPITALES 2,N,PRESENCIAL,T-7,201,19:00,19:50,LU  MI  VI,ROBERTO GUZMAN ORTIZ,SIN AUXILIAR,Sin restricciones
0520,PROCESOS DE MANUFACTURA 1,N,PRESENCIAL,T-7,202,14:00,14:50,MA  JU,CARLOS ENRIQUE CHICOL CABRERA,SIN AUXILIAR,Sin restricciones
0522,PROCESOS DE MANUFACTURA 2,N,PRESENCIAL,T-7,301,13:10,14:00,MA  JU,MILTON ALEXANDER FUENTES OROZCO,SIN AUXILIAR,Sin restricciones
0524,DISE\O DE MAQUINAS 1,N,PRESENCIAL,T-7,202,18:10,19:00,LU  MI  VI,MILTON ALEXANDER FUENTES OROZCO,SIN AUXILIAR,Sin restricciones
0528,DISE\O DE MAQUINAS 3,N,PRESENCIAL,T-7,102,18:10,19:00,LU  MI  VI,MYNOR RODERICO FIGUEROA FUENTES,SIN AUXILIAR,Sin restricciones
0532,VIBRACIONES,N,PRESENCIAL,T-3,413,19:00,19:50,LU  MI  VI,FREDY MAURICIO MONROY PERALTA,SIN AUXILIAR,Sin restricciones
0560,VIAS TERRESTRES 2,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,20:40,MA,ESTUARDO JEREZ SANTOS,SIN AUXILIAR,Sin restricciones
0560,VIAS TERRESTRES 2,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,JU,ESTUARDO JEREZ SANTOS,SIN AUXILIAR,Sin restricciones
0585,INGENIERIA DE TRANSITO Y TRANSPORTES,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,VICTOR VINICIO BARRIOS US,SIN AUXILIAR,Sin restricciones
0601,INVESTIGACION DE OPERACIONES I,N,SEMIPRESENCIAL,MEET,VIRTUAL,19:00,19:50,LU  MI  VI,FRANCISCO ARTURO HERNANDEZ ARRIAZA,SIN AUXILIAR,Sin restricciones
0603,INVESTIGACION DE OPERACIONES II,N,PRESENCIAL,T-3,216,18:10,19:00,LU  MI  VI,JUAN CARLOS JEREZ  JUAREZ,SIN AUXILIAR,Sin restricciones
0606,ANALISIS DE SISTEMAS INDUSTRIALES,N,PRESENCIAL,T-3,402,18:10,19:00,LU  MI  VI,JULIO  OSWALDO ROJAS  ARGUETA,SIN AUXILIAR,Sin restricciones
0610,INFORMATICA,N,PRESENCIAL,T-3,410,17:20,19:00,VI,RENATO ISAAC RIVERA PEREZ,SIN AUXILIAR,Ver Restricciones
0612,GESTION TECNOLOGICA,N,PRESENCIAL,T-3,216,15:40,16:30,MA  JU,JAVIER ANTONIO CERÓN ROSALES,SIN AUXILIAR,Sin restricciones
0614,LOGISTICA Y CADENA DE SUMINISTRO,N,SEMIPRESENCIAL,MEET,VIRTUAL,19:50,20:40,LU  MI  VI,JOSE ROLANDO CHAVEZ SALAZAR,SIN AUXILIAR,Sin restricciones
0620,GESTION AMBIENTAL,N,PRESENCIAL,T-3,216,16:30,17:20,LU  MI  VI,JAVIER ANTONIO CERÓN ROSALES,SIN AUXILIAR,Sin restricciones
0630,INGENIERIA DE LA PRODUCCION,N,PRESENCIAL,T-3,216,17:20,18:10,LU  MI  VI,JUAN CARLOS JEREZ  JUAREZ,YOLANDA PAOLA TORRES ARRIOLA,Sin restricciones
0634,INGENIERIA DE METODOS,N,SEMIPRESENCIAL,MEET,VIRTUAL,17:20,18:10,LU  MI  VI,SHERLY GABRIELA HERRERA ESCOBAR,SIN AUXILIAR,Sin restricciones
0636,DISE\O PARA LA PRODUCCION,N,PRESENCIAL,T-3,210,18:10,19:00,LU  MI  VI,JOSE ROLANDO CHAVEZ SALAZAR,SIN AUXILIAR,Sin restricciones
0637,DISEÑO INDUSTRIAL,N,PRESENCIAL,T-3,213,18:10,19:00,LU  MI  VI,ALBERTO EULALIO HERNANDEZ GARCIA,SIN AUXILIAR,Sin restricciones
0638,CONTROLES INDUSTRIALES,N,PRESENCIAL,T-3,216,15:40,16:30,LU  MI  VI,SELVIN ESTUARDO JOACHIN JUAREZ,YOLANDA PAOLA TORRES ARRIOLA,Sin restricciones
0640,CONTROL DE LA PRODUCCION,N,PRESENCIAL,T-3,105,19:50,20:40,LU  MI  VI,MARIA MARTHA WOLFORD E. DE HERNANDEZ,SIN AUXILIAR,Sin restricciones
0644,INGENIERIA TEXTIL 1,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,MA  JU,NORA LEONOR GARCIA TOBAR,SIN AUXILIAR,Sin restricciones
0652,CONTABILIDAD 2,N,PRESENCIAL,T-3,216,19:00,19:50,MA  JU,ELMER DIONICIO SUC CHOCOOJ,SIN AUXILIAR,Sin restricciones
0653,INGENIERIA DE COSTOS,N,SEMIPRESENCIAL,MEET,VIRTUAL,19:50,20:40,MA  JU,JOSE ROLANDO CHAVEZ SALAZAR,SIN AUXILIAR,Sin restricciones
0657,ADMINISTRACION DE EMPRESAS 2,N,PRESENCIAL,T-3,411,18:10,19:00,MA  JU,ISMAEL HOMERO JEREZ GONZALEZ,SIN AUXILIAR,Sin restricciones
0658,ADMINISTRACION DE PERSONAL,N,SEMIPRESENCIAL,MEET,VIRTUAL,17:20,18:10,LU  MI  VI,OTTO LEONEL SUÁREZ MOTA,YESSICA ROSMERY CHAMALE NIÑOS,Sin restricciones
0659,ADMINISTRACION DE RECURSOS HUMANOS,N,SEMIPRESENCIAL,MEET,VIRTUAL,19:00,19:50,LU  MI  VI,OTTO LEONEL SUÁREZ MOTA,SIN AUXILIAR,Sin restricciones
0660,MERCADOTECNIA 1,N,PRESENCIAL,T-3,407,18:10,19:00,MA  JU,VICTOR HUGO GARCIA ROQUE,SIN AUXILIAR,Sin restricciones
0666,COSTOS PRESUPUESTOS Y AVALUOS,N,PRESENCIAL,T-3,111,16:30,17:20,LU  MI  VI,GUILLERMO FRANCISCO MELINI SALGUERO,SIN AUXILIAR,Sin restricciones
0667,PROGRAMACION COMERCIAL 1,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,LU  MI,JURGEN ANDONI RAMIREZ RAMÍREZ,OSCAR EDUARDO MORALES GIRÓN,Sin restricciones
0669,ECONOMIA INDUSTRIAL,N,PRESENCIAL,T-3,402,19:00,19:50,MA  JU,JULIO  OSWALDO ROJAS  ARGUETA,SIN AUXILIAR,Sin restricciones
0672,FUNDAMENTOS DE ADMINISTRACION,N,SEMIPRESENCIAL,MEET,VIRTUAL,14:00,14:50,LU  MI  VI,CESAR ERNESTO URQUIZU RODAS,SIN AUXILIAR,Sin restricciones
0708,PREPARACION Y EVALUACION DE PROYECTOS 2,N,PRESENCIAL,T-3,113,16:30,17:20,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,SIN AUXILIAR,Sin restricciones
0710,PLANEAMIENTO,N,SEMIPRESENCIAL,HIBR,VIRTUAL,18:10,19:00,LU  MI  VI,ALEJANDRO CASTAÑON LOPEZ,SIN AUXILIAR,Sin restricciones
0712,URBANISMO,N,SEMIPRESENCIAL,HIBR,VIRTUAL,19:00,19:50,LU  MI  VI,HAROLD	EDUARDO ROJAS BARRIOS,SIN AUXILIAR,Sin restricciones
0732,ESTADISTICA 1,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,18:10,LU MA MI JU,KAREN LUCRECIA HURTARTE PINEDA,MISHELLE ESTEFANNY CARDONA HERNANDEZ,Sin restricciones
0734,ESTADISTICA 2,N,SEMIPRESENCIAL,MEET,VIRTUAL,14:50,15:40,LU MA MI JU,LADY MARIEBELIA ELIAS ESTRADA,MARCO ANTONIO TAX ALVAREZ,Sin restricciones
0736,ANALISIS PROBABILISTICO,N,SEMIPRESENCIAL,MEET,VIRTUAL,15:40,16:30,LU MA  JU VI,MARIA EUGENIA AGUILAR BOBADILLA,VICTOR RONALDO GÓMEZ LARA,Sin restricciones
0769,INTRODUCCION A LA PROGRAMACION DE COMPUTADORAS,N,SEMIPRESENCIAL,HIBR,VIRTUAL,14:50,15:40,LU  MI  VI,JOSE ANIBAL SILVA DE LOS ANGELES,SIN AUXILIAR,Sin restricciones
0771,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,N,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,JU VI,EDWIN ESTUARDO ZAPETA GOMEZ,TOBIAS RAFAEL ZAMORA SANTOS,Sin restricciones
